student_id,district_id,school_id,assessment_edition,composite_level,composite_score
8747315328,820403,820403802,DIBELS 8th Edition,At Benchmark,321
8747652213,62488,62488807,DIBELS 8th Edition,Above Benchmark,352
8747151584,888408,888408805,DIBELS 8th Edition,Above Benchmark,351
8749594363,820407,820407833,DIBELS 8th Edition,At Benchmark,319
8746931253,,,DIBELS 8th Edition,Above Benchmark,390
8746931253,,,IDEL Standard 3 Period,Benchmark,
8745996476,787406,787406804,DIBELS 8th Edition,Well Below Benchmark,279
8745917516,844408,844408880,DIBELS 8th Edition,Above Benchmark,335
8745597498,770486,770486806,DIBELS 8th Edition,Below Benchmark,303
8745497279,834404,834404804,DIBELS 8th Edition,At Benchmark,325
8741351581,845407,845407807,DIBELS 8th Edition,Well Below Benchmark,261
8741645545,860408,860408807,DIBELS 8th Edition,Well Below Benchmark,258
8741292977,861407,861407808,DIBELS 8th Edition,Well Below Benchmark,266
8741225841,48401,48401807,DIBELS 8th Edition,Well Below Benchmark,267
8388978596,770486,770486806,DIBELS 8th Edition,Above Benchmark,380
8388916319,,,DIBELS 8th Edition,Well Below Benchmark,274
8388942547,806405,806405803,DIBELS 8th Edition,Well Below Benchmark,254
8388187571,874480,874480808,DIBELS 8th Edition,At Benchmark,311
8387359818,48405,48405806,DIBELS 8th Edition,Well Below Benchmark,243
8387924494,833403,833403807,DIBELS 8th Edition,At Benchmark,306
8387578723,801102,801102801,DIBELS 8th Edition,Well Below Benchmark,254
8383624788,,,DIBELS 8th Edition,Above Benchmark,351
8383242895,778487,778487801,DIBELS 8th Edition,Below Benchmark,301
8389833782,801102,801102875,DIBELS 8th Edition,Well Below Benchmark,260
8389357836,,,DIBELS 8th Edition,Above Benchmark,364
8389928458,834488,834488808,DIBELS 8th Edition,Below Benchmark,301
8389127143,899407,899407808,DIBELS 8th Edition,Well Below Benchmark,279
8386583951,834488,834488808,DIBELS 8th Edition,At Benchmark,306
8385679224,820403,820403809,DIBELS 8th Edition,At Benchmark,310
8382964123,889408,889408880,DIBELS 8th Edition,Well Below Benchmark,243
8382964414,875408,875408803,DIBELS 8th Edition,Well Below Benchmark,264
8381861314,86488,86488801,DIBELS 8th Edition,Well Below Benchmark,245
8381534919,760407,760407808,DIBELS 8th Edition,At Benchmark,308
8384998714,826407,826407808,DIBELS 8th Edition,Well Below Benchmark,267
8378368697,820407,820407876,DIBELS 8th Edition,At Benchmark,315
8378559331,834487,834487808,DIBELS 8th Edition,At Benchmark,328
8377686792,58106,58106008,DIBELS 8th Edition,At Benchmark,308
8373848654,93408,93408884,DIBELS 8th Edition,At Benchmark,315
8373319134,819409,819409808,DIBELS 8th Edition,Above Benchmark,361
8373932136,801102,801102884,DIBELS 8th Edition,Well Below Benchmark,243
8373931913,,,DIBELS 8th Edition,Well Below Benchmark,263
8373613393,848408,848408809,DIBELS 8th Edition,At Benchmark,314
8373412924,770486,770486801,DIBELS 8th Edition,Well Below Benchmark,268
8379818245,801102,801102812,DIBELS 8th Edition,At Benchmark,315
8379814839,86136,86136004,DIBELS 8th Edition,Above Benchmark,361
8379774291,802407,802407808,DIBELS 8th Edition,Above Benchmark,413
8379971515,89109,89109005,DIBELS 8th Edition,Below Benchmark,301
8379613698,,,DIBELS 8th Edition,At Benchmark,317
8376734287,771406,771406808,DIBELS 8th Edition,Well Below Benchmark,263
8375588561,70409,70409808,DIBELS 8th Edition,Well Below Benchmark,250
8375576733,821409,821409894,DIBELS 8th Edition,Well Below Benchmark,252
8375158272,32402,32402803,DIBELS 8th Edition,Well Below Benchmark,279
8375154374,86172,86138007,DIBELS 8th Edition,Above Benchmark,383
8372823531,858404,858404807,DIBELS 8th Edition,At Benchmark,311
8371135437,80407,80407808,DIBELS 8th Edition,Above Benchmark,358
8371149562,,,DIBELS 8th Edition,Well Below Benchmark,267
8371474176,60480,60480808,DIBELS 8th Edition,Above Benchmark,414
8374713712,32402,32402803,DIBELS 8th Edition,Well Below Benchmark,249
8374195154,889408,889408888,DIBELS 8th Edition,Well Below Benchmark,250
8338837556,739402,739402808,DIBELS 8th Edition,Below Benchmark,297
8338322582,819402,819402803,DIBELS 8th Edition,At Benchmark,308
8338433468,43403,43403808,DIBELS 8th Edition,Above Benchmark,407
8337358832,848408,848408887,DIBELS 8th Edition,Below Benchmark,291
8337353732,820407,820407838,DIBELS 8th Edition,Below Benchmark,285
8337119431,,,DIBELS 8th Edition,Well Below Benchmark,267
8337456225,820407,820407029,DIBELS 8th Edition,At Benchmark,331
8339756292,874406,874406806,DIBELS 8th Edition,At Benchmark,331
8339393422,825403,825403808,DIBELS 8th Edition,Well Below Benchmark,262
8339163619,,,DIBELS 8th Edition,Well Below Benchmark,252
8339472364,874406,874406809,DIBELS 8th Edition,Well Below Benchmark,247
8336761939,806405,806405802,DIBELS 8th Edition,Well Below Benchmark,251
8336687513,848408,848408802,DIBELS 8th Edition,At Benchmark,329
8332657913,800402,800402807,DIBELS 8th Edition,At Benchmark,319
8332626675,795402,795402808,DIBELS 8th Edition,Well Below Benchmark,252
8332262259,819402,819402807,DIBELS 8th Edition,At Benchmark,311
8332133518,820407,820407881,DIBELS 8th Edition,Above Benchmark,384
8331688913,820407,820407838,DIBELS 8th Edition,Above Benchmark,357
8331565351,60480,60480880,DIBELS 8th Edition,At Benchmark,323
8331511749,,,DIBELS 8th Edition,At Benchmark,308
8334535478,875408,875408803,DIBELS 8th Edition,Well Below Benchmark,253
8334431238,874409,874409808,DIBELS 8th Edition,Well Below Benchmark,272
8398193545,834488,834488808,DIBELS 8th Edition,Above Benchmark,363
8398448774,739402,739402808,DIBELS 8th Edition,Well Below Benchmark,265
8397848797,802407,802407808,DIBELS 8th Edition,Below Benchmark,290
8397224897,801102,856408832,DIBELS 8th Edition,Below Benchmark,301
8397118565,56408,56408808,DIBELS 8th Edition,Below Benchmark,299
8393857926,874409,874409808,DIBELS 8th Edition,Well Below Benchmark,243
8393386465,778108,778108061,DIBELS 8th Edition,Below Benchmark,304
8393382773,,,DIBELS 8th Edition,Well Below Benchmark,252
8393426728,795487,795487808,DIBELS 8th Edition,Above Benchmark,403
8399749273,93484,93484809,DIBELS 8th Edition,Well Below Benchmark,251
8399277827,62477,62477806,DIBELS 8th Edition,Above Benchmark,346
8399256913,820403,820403806,DIBELS 8th Edition,At Benchmark,328
8399154117,896405,896405808,DIBELS 8th Edition,Above Benchmark,344
8399119634,800402,800402807,DIBELS 8th Edition,At Benchmark,309
8399477237,888408,888408806,DIBELS 8th Edition,Well Below Benchmark,245
8396831156,888408,888408802,DIBELS 8th Edition,Below Benchmark,286
8396383163,834488,834488808,DIBELS 8th Edition,At Benchmark,313
8396489354,,,DIBELS 8th Edition,Below Benchmark,280
8396413491,12408,12408808,DIBELS 8th Edition,At Benchmark,306
8395746312,873480,873480838,DIBELS 8th Edition,Well Below Benchmark,264
8395575352,844408,844408883,DIBELS 8th Edition,Below Benchmark,288
8394756684,873401,873401803,DIBELS 8th Edition,Above Benchmark,353
8394593683,795487,795487808,DIBELS 8th Edition,At Benchmark,327
8394525751,826480,826480808,DIBELS 8th Edition,Well Below Benchmark,274
8394282136,,,DIBELS 8th Edition,At Benchmark,316
8394237314,,,DIBELS 8th Edition,At Benchmark,309
8394186145,800406,800406806,DIBELS 8th Edition,Well Below Benchmark,251
8368488989,62477,62477803,DIBELS 8th Edition,Above Benchmark,386
8367592833,801102,801102814,DIBELS 8th Edition,Well Below Benchmark,250
8367137681,739405,739405808,DIBELS 8th Edition,Well Below Benchmark,252
8367495714,819407,819407802,DIBELS 8th Edition,Well Below Benchmark,262
8363834829,829488,,DIBELS 8th Edition,Well Below Benchmark,252
8363797992,93409,93409808,DIBELS 8th Edition,At Benchmark,317
8363923515,817409,817409808,DIBELS 8th Edition,At Benchmark,307
8363227579,820407,820407878,DIBELS 8th Edition,Below Benchmark,285
8369384559,848408,848408809,DIBELS 8th Edition,At Benchmark,327
8369219927,818408,818408807,DIBELS 8th Edition,At Benchmark,322
8369112694,84406,84406808,DIBELS 8th Edition,Well Below Benchmark,263
8369494525,819407,819407804,DIBELS 8th Edition,Well Below Benchmark,267
8366197618,86136,86136004,DIBELS 8th Edition,Below Benchmark,289
8365864851,820407,820407870,DIBELS 8th Edition,At Benchmark,330
8365828331,820407,820407886,DIBELS 8th Edition,Below Benchmark,282
8365781883,56408,56408808,DIBELS 8th Edition,Well Below Benchmark,276
8365151589,821409,821409830,DIBELS 8th Edition,Well Below Benchmark,247
8365476516,20401,20401803,DIBELS 8th Edition,Well Below Benchmark,254
8362937419,771408,771408807,DIBELS 8th Edition,Below Benchmark,292
8362997254,806405,806405888,DIBELS 8th Edition,At Benchmark,321
8362539373,,,DIBELS 8th Edition,Well Below Benchmark,247
8361978928,888403,888403808,DIBELS 8th Edition,At Benchmark,329
8361179738,819402,819402809,DIBELS 8th Edition,Above Benchmark,435
8358991375,93409,93409808,DIBELS 8th Edition,Well Below Benchmark,275
8358686841,834487,834487808,DIBELS 8th Edition,Below Benchmark,301
8358623994,800402,800402807,DIBELS 8th Edition,At Benchmark,326
8357743973,861408,861408808,DIBELS 8th Edition,Well Below Benchmark,249
8357673675,801102,801102815,DIBELS 8th Edition,Well Below Benchmark,271
8357459677,795402,795402807,DIBELS 8th Edition,Above Benchmark,370
8357442863,,,DIBELS 8th Edition,Well Below Benchmark,263
8353838527,48401,48401808,DIBELS 8th Edition,Well Below Benchmark,259
8353936299,78407,78407880,DIBELS 8th Edition,Well Below Benchmark,245
8353691677,819407,819407802,DIBELS 8th Edition,Well Below Benchmark,252
8353648717,93409,93409808,DIBELS 8th Edition,At Benchmark,315
8359352659,820407,820407870,DIBELS 8th Edition,At Benchmark,320
8356321835,899403,899403008,DIBELS 8th Edition,Well Below Benchmark,252
8356162164,,,DIBELS 8th Edition,Well Below Benchmark,247
8355681798,819402,819402807,DIBELS 8th Edition,Below Benchmark,298
8355476627,818408,818408807,DIBELS 8th Edition,Well Below Benchmark,276
8355428791,795487,795487808,DIBELS 8th Edition,At Benchmark,312
8352851237,820407,820407874,DIBELS 8th Edition,Well Below Benchmark,243
8352388227,778108,778108050,DIBELS 8th Edition,Below Benchmark,300
8352543942,778487,778487801,DIBELS 8th Edition,Above Benchmark,380
8351543758,778108,778108050,DIBELS 8th Edition,Above Benchmark,396
8351499566,778108,778108039,DIBELS 8th Edition,Well Below Benchmark,257
8354839523,770486,770486801,DIBELS 8th Edition,Below Benchmark,303
8354941668,801102,801102831,DIBELS 8th Edition,Well Below Benchmark,267
8354295524,,,DIBELS 8th Edition,Above Benchmark,343
8354478323,858404,858404807,DIBELS 8th Edition,Below Benchmark,289
8328839153,899403,899403008,DIBELS 8th Edition,Above Benchmark,367
8328365315,51107,51107008,DIBELS 8th Edition,Well Below Benchmark,265
8328992776,62488,62488803,DIBELS 8th Edition,Below Benchmark,296
8328636778,,,DIBELS 8th Edition,Below Benchmark,298
8328176453,820405,82040580,DIBELS 8th Edition,Well Below Benchmark,254
8328426133,808407,808407856,DIBELS 8th Edition,Well Below Benchmark,270
8327363447,19488,19488807,DIBELS 8th Edition,At Benchmark,308
8327639339,60480,60480807,DIBELS 8th Edition,Well Below Benchmark,256
8323869824,818402,818402807,DIBELS 8th Edition,Well Below Benchmark,254
8323789892,821101,821101808,DIBELS 8th Edition,At Benchmark,330
8323399524,888408,888408807,DIBELS 8th Edition,Well Below Benchmark,258
8329799771,820407,820407887,DIBELS 8th Edition,Well Below Benchmark,259
8329757355,848408,848408887,DIBELS 8th Edition,Above Benchmark,337
8329396322,76405,76405008,DIBELS 8th Edition,Well Below Benchmark,262
8329645592,820407,820407804,DIBELS 8th Edition,Well Below Benchmark,254
8329285435,,,DIBELS 8th Edition,Well Below Benchmark,251
8326876825,,,DIBELS 8th Edition,Well Below Benchmark,262
8326714394,,,DIBELS 8th Edition,Well Below Benchmark,245
8326314913,875408,875408807,DIBELS 8th Edition,Well Below Benchmark,253
8326298579,86136,86136003,DIBELS 8th Edition,Well Below Benchmark,279
8326125191,20401,20401805,DIBELS 8th Edition,Well Below Benchmark,276
8325753596,47405,47405807,DIBELS 8th Edition,Above Benchmark,337
8325499516,820407,820407870,DIBELS 8th Edition,Well Below Benchmark,274
8324869499,820407,820407878,DIBELS 8th Edition,Well Below Benchmark,277
8318995813,20401,20401809,DIBELS 8th Edition,Above Benchmark,353
8318661849,787480,787480808,DIBELS 8th Edition,Above Benchmark,340
8318248662,,,DIBELS 8th Edition,Below Benchmark,288
8318162617,834404,834404801,DIBELS 8th Edition,Well Below Benchmark,263
8318478673,801102,801102834,DIBELS 8th Edition,Well Below Benchmark,264
8317745168,7408,7408806,DIBELS 8th Edition,Well Below Benchmark,243
8313845936,778487,778487801,DIBELS 8th Edition,Below Benchmark,293
8313675274,800402,800402807,DIBELS 8th Edition,At Benchmark,317
8313664695,825408,825408008,DIBELS 8th Edition,Above Benchmark,457
8319823169,86172,86172003,DIBELS 8th Edition,At Benchmark,306
8316693791,93408,93408888,DIBELS 8th Edition,Well Below Benchmark,261
8316623572,800402,800402807,DIBELS 8th Edition,At Benchmark,321
8316237865,800402,800402807,DIBELS 8th Edition,Well Below Benchmark,261
8315927324,820407,820407878,DIBELS 8th Edition,Below Benchmark,293
8315697599,7408,7408806,DIBELS 8th Edition,Well Below Benchmark,243
8312882877,32402,32402803,DIBELS 8th Edition,Above Benchmark,362
8312862267,93408,93408889,DIBELS 8th Edition,At Benchmark,312
8312727867,801102,801102300,DIBELS 8th Edition,Below Benchmark,295
8312159964,,,DIBELS 8th Edition,At Benchmark,313
8311318936,818408,818408807,DIBELS 8th Edition,Well Below Benchmark,252
8311316376,86136,86136006,DIBELS 8th Edition,Below Benchmark,296
8311628775,20401,20401805,DIBELS 8th Edition,Above Benchmark,340
8314267726,,,DIBELS 8th Edition,Above Benchmark,353
8314169271,800401,800401808,DIBELS 8th Edition,Well Below Benchmark,247
8314461311,801102,801102846,DIBELS 8th Edition,Below Benchmark,293
8348893418,899408,899408808,DIBELS 8th Edition,Well Below Benchmark,276
8348856443,86136,86136003,DIBELS 8th Edition,At Benchmark,314
8348375247,820407,820407887,DIBELS 8th Edition,At Benchmark,319
8348313388,820403,820403809,DIBELS 8th Edition,Above Benchmark,346
8348185157,820407,820407806,DIBELS 8th Edition,Well Below Benchmark,263
8348128412,806405,806405801,DIBELS 8th Edition,Well Below Benchmark,261
8347337876,23409,23409808,DIBELS 8th Edition,Below Benchmark,282
8347216927,819407,819407802,DIBELS 8th Edition,Below Benchmark,283
8347446916,,,DIBELS 8th Edition,Well Below Benchmark,245
8343883486,818408,818408807,DIBELS 8th Edition,Below Benchmark,287
8343936297,,,DIBELS 8th Edition,Above Benchmark,410
8343199543,93408,93408805,DIBELS 8th Edition,Above Benchmark,337
8343487139,93409,93409808,DIBELS 8th Edition,At Benchmark,319
8343451279,819402,819402808,DIBELS 8th Edition,Well Below Benchmark,263
8349673275,820407,820407807,DIBELS 8th Edition,Well Below Benchmark,245
8345741647,858480,858480808,DIBELS 8th Edition,Below Benchmark,301
8345311455,875488,875488808,DIBELS 8th Edition,Above Benchmark,425
8345959137,821409,821409876,DIBELS 8th Edition,Well Below Benchmark,256
8345691823,93484,93484807,DIBELS 8th Edition,Below Benchmark,295
8345669862,,,DIBELS 8th Edition,Well Below Benchmark,267
8345526182,770486,770486807,DIBELS 8th Edition,Below Benchmark,294
8345521662,801102,801102308,DIBELS 8th Edition,Well Below Benchmark,276
8342854652,12408,12408808,DIBELS 8th Edition,Well Below Benchmark,262
8342619795,820407,820407837,DIBELS 8th Edition,At Benchmark,329
8342291794,35407,35407307,DIBELS 8th Edition,Below Benchmark,285
8342255335,60480,60480809,DIBELS 8th Edition,Well Below Benchmark,269
8342215885,62196,62196008,DIBELS 8th Edition,Above Benchmark,384
8341648384,86488,86488801,DIBELS 8th Edition,Below Benchmark,281
8341269386,47405,47405807,DIBELS 8th Edition,At Benchmark,321
8341441429,62484,62484808,DIBELS 8th Edition,Well Below Benchmark,261
8344219468,802407,802407803,DIBELS 8th Edition,Above Benchmark,369
8344169868,93408,93408881,DIBELS 8th Edition,Above Benchmark,351
8988983745,778487,778487801,DIBELS 8th Edition,Well Below Benchmark,265
8988488381,,,DIBELS 8th Edition,Below Benchmark,304
8987678742,,,DIBELS 8th Edition,At Benchmark,310
8987634754,19488,19488807,DIBELS 8th Edition,Below Benchmark,298
8987621975,873401,873401803,DIBELS 8th Edition,Well Below Benchmark,252
8987434476,78407,78407805,IDEL Standard 3 Period,Benchmark,
8983779961,820407,820407872,DIBELS 8th Edition,At Benchmark,329
8983922616,875488,875488808,DIBELS 8th Edition,Well Below Benchmark,257
8989423899,801102,801102811,DIBELS 8th Edition,Well Below Benchmark,261
8986878685,783408,783408808,DIBELS 8th Edition,Well Below Benchmark,278
8986711697,93408,93408880,DIBELS 8th Edition,Below Benchmark,281
8986361794,13407,13407008,DIBELS 8th Edition,Above Benchmark,378
8986545475,820407,820407830,DIBELS 8th Edition,Below Benchmark,295
8986177689,47405,47405807,DIBELS 8th Edition,At Benchmark,308
8986445194,86172,86138009,DIBELS 8th Edition,Above Benchmark,437
8985782676,818402,818402803,DIBELS 8th Edition,Above Benchmark,392
8985647194,770486,770486806,DIBELS 8th Edition,Below Benchmark,285
8985245257,35403,35403808,DIBELS 8th Edition,At Benchmark,317
8985176172,86487,86487801,DIBELS 8th Edition,Above Benchmark,333
8985118861,778487,778487801,DIBELS 8th Edition,Above Benchmark,344
8985462597,86136,86136001,DIBELS 8th Edition,Above Benchmark,349
8982893967,86172,86138007,DIBELS 8th Edition,At Benchmark,308
8982782499,896407,896407808,DIBELS 8th Edition,Below Benchmark,292
8982341418,93408,93408884,DIBELS 8th Edition,Well Below Benchmark,261
8982687961,820405,820405809,DIBELS 8th Edition,Well Below Benchmark,245
8982647756,62488,62488807,DIBELS 8th Edition,Above Benchmark,342
8982269143,86136,,DIBELS 8th Edition,Above Benchmark,439
8982257377,844408,844408808,DIBELS 8th Edition,Above Benchmark,341
8982151923,820407,820407838,DIBELS 8th Edition,Above Benchmark,347
8981374822,93107,93107808,DIBELS 8th Edition,Above Benchmark,522
8984779367,76404,76404807,DIBELS 8th Edition,Well Below Benchmark,260
8984388491,778409,778409807,DIBELS 8th Edition,Below Benchmark,283
8984925243,820403,820403809,DIBELS 8th Edition,Well Below Benchmark,261
